vernacularName	language	taxonID
Dwarf Koel	en	f84580cc824e08d234071b97a54d8148
Asian Koel	en	31f4014b6760f58d4da3341b5122e43b
Black-billed Koel	en	4e510cd11b252e1c89650dd6ae5d112b
Pacific Koel	en	24b0f7f9cbc7af1b4561065a25e49f5a
Pacific Long-tailed Cuckoo	en	6086a5009408a02489f46123161ec88c
Channel-billed Cuckoo	en	70214d8e14cdeb0642601fa0629f32ad
Asian Emerald Cuckoo	en	2fb2effb30efee97fa1168227aae6177
Violet Cuckoo	en	599b10f0625b3f85d3e4f768d47a1cd2
Diederik Cuckoo	en	6be252638687678e02e7048dfb8186c1
Klaas's Cuckoo	en	f9bcf9f7b866660d225bc32d6c283515
Yellow-throated Cuckoo	en	1252572d800aeb5044b3a1228b9cbd5e
African Emerald Cuckoo	en	ecf506734f000d748f3fbc404affd7a4
Long-billed Cuckoo	en	740fcf48705131af6d31f5bddee90706
Horsfield's Bronze Cuckoo	en	b5dcb0b435be342a96d50aae5ae6e2e6
Black-eared Cuckoo	en	9652c5db43234413fdb75a1cf36827bc
Rufous-throated Bronze Cuckoo	en	bef5b7e7ce7877c0ce0d5394a99b1b66
Shining Bronze Cuckoo	en	46b59d613ded27ae6558dc2772747f15
White-eared Bronze Cuckoo	en	bb8f653c81fa6cde1cd0a562ede828c0
Little Bronze Cuckoo	en	43b104e731cb564fcd0a8505dbe405c8
Pallid Cuckoo	en	8c66be2783a0e479570c73435b0f0493
White-crowned Cuckoo	en	08959b1dd329b2bc663060078dc3dcaa
Chestnut-breasted Cuckoo	en	8c6cdb90e50bb051eb5d86c428000b9a
Fan-tailed Cuckoo	en	76ace5e6f1d7813460b264d0f8caabec
Banded Bay Cuckoo	en	5499498f762fa4267578ae917708b92f
Plaintive Cuckoo	en	ea35dfc7bd7aa3dc8f4e45988be5e9b3
Grey-bellied Cuckoo	en	d2a4839de2b4f7940bdc3f96cc3c7275
Brush Cuckoo	en	08a736e11fce3ef77167bb4d1e170f83
Rusty-breasted Cuckoo	en	052b01bee6be7df0d9f425a5def55a18
Moluccan Cuckoo	en	544c0d9885b0771ca987e0b2c218e85a
Dusky Long-tailed Cuckoo	en	cf24d7ab2a57d9d3d598aa5b40eb8a60
Olive Long-tailed Cuckoo	en	94e1a9554725f9697dcdd365e1359e95
Barred Long-tailed Cuckoo	en	f7a2e5b406ad2d74c313bea334306130
Philippine Drongo-Cuckoo	en	a2be5578b61466eb91305d2057520b5a
Square-tailed Drongo-Cuckoo	en	3bc6a0bf0b7fc9e0d8b52a8f2f39a9b5
Fork-tailed Drongo-Cuckoo	en	f3cf3cb89c68029d965b2bf1999918cf
Moluccan Drongo-Cuckoo	en	af4ae341e4f17356476f09b31568ae58
Moustached Hawk-Cuckoo	en	9675bc668eedc95cf8acf08dc514e910
Large Hawk-Cuckoo	en	ecd63edeea1fb4c4b2dfd22edc372bb0
Dark Hawk-Cuckoo	en	01fcb54e62deeecf6fad8525ba92930e
Common Hawk-Cuckoo	en	f4d3bfacacb8d00adc09cbf811d0511b
Northern Hawk-Cuckoo	en	bf38e188047c562dc5776520d40c012e
Philippine Hawk-Cuckoo	en	aca78506f9e99b6a71ec045fa2fefc23
Malaysian Hawk-Cuckoo	en	ce2325c6eed947c5d7f30c51bb694639
Hodgson's Hawk-Cuckoo	en	a5ba45f525c4c9f22a86b015953c9738
Black Cuckoo	en	b4b5364aafaee81fe8b5b6a3cd361e43
Red-chested Cuckoo	en	d89a67aa9ef53054fa1cdad0db698a0c
Lesser Cuckoo	en	f1a5f4cb26511d40d46ff5f52416efc7
Sulawesi Cuckoo	en	898fb23907030be6d791f3611f4bb72a
Indian Cuckoo	en	4d8ba759d3753fe4402fcdfe51746adb
Madagascar Cuckoo	en	3d19c8db2152c015d9e8cc5564311c49
African Cuckoo	en	ba6da75a722d73a4de76f31697429950
Himalayan Cuckoo	en	a1f7c4d61e0ac0d2e5e53272255339df
Oriental Cuckoo	en	494fd0bb9194cad28b71735cc3112359
Sunda Cuckoo	en	cf3744a76ee53308d815b9681dc28149
Common Cuckoo	en	8e39d0d9873ded0f0d4ab029d9c5430e
St. Helena Cuckoo	en	2effef73e065502bd9d3e24fc37c14c8
Mesites	en	67682308fbb1db0ef6f31c2e8d6004d0
White-breasted Mesite	en	c03650193a37ac4eb793f2927b5b6171
Brown Mesite	en	7b94b8789c8663370ba230f5fab6ae3b
Subdesert Mesite	en	e0c0058ecfbe3190c0b2ff00ad89a068
Sandgrouse	en	ba00916bf4c03c8b414d02c687b79d9a
Tibetan Sandgrouse	en	770a23f39b418e7f1d1ab37a52414fa1
Pallas's Sandgrouse	en	638953155aa53438e9c5599c6fe03c74
Pin-tailed Sandgrouse	en	2ee127ab81e64478a6ae26ad29891d26
Namaqua Sandgrouse	en	1ba437df1fd16bd16c8564fe3932be27
Chestnut-bellied Sandgrouse	en	0f25b6f4c4d9ff7301f50875c14ddfd0
Spotted Sandgrouse	en	ab15f5f99b19b746b4782333d73a8c5c
Black-bellied Sandgrouse	en	23630eb6b813768e307878f59f9a6e54
Yellow-throated Sandgrouse	en	9b71175b7af30fe48a8811a792d2401f
Crowned Sandgrouse	en	20c3a3f1084f216d8bde2d2ae71985d2
Black-faced Sandgrouse	en	6724c97ead3b93b2f7f84bbe7be9578f
Madagascar Sandgrouse	en	6ce326211c2a4f23b9b52d4c32a6f825
Lichtenstein's Sandgrouse	en	2d7fc4acc52003b6931adaee64782f8d
Painted Sandgrouse	en	030161b44fd8c73b2bda65368ed235e9
Four-banded Sandgrouse	en	856aaf87c559479accd4a8e33f2d209b
Double-banded Sandgrouse	en	becc5dd2a4f635952c2d151b95418cc4
Burchell's Sandgrouse	en	76bd5970b0f75ecec36faef9598bb5a7
Pigeons, Doves	en	0371ead44a9f24419b623b1eebb0be60
Rock Dove	en	673acbd835de92b8e60abe6fd45c5ada
Hill Pigeon	en	23ba33cad498ce8c0798a2a5599f1ba8
Snow Pigeon	en	aff14bef9f51f9cda881635a0c105708
Speckled Pigeon	en	05b65cd9217b2db60ac913f8d6b0a165
White-collared Pigeon	en	bb2dbb4187b31c390cae05ebbfcebb44
Stock Dove	en	b106782d4d62820d0750739c129b339b
Yellow-eyed Pigeon	en	02b4032457e0c35954b53805ba39cebc
Somali Pigeon	en	4e86c731015d5ad683b737c6571cc610
Common Wood Pigeon	en	118aa23e5f67ddbc2bab4b32a37346c4
Trocaz Pigeon	en	442e0bf015d910fee82ab7b5d557245e
Bolle's Pigeon	en	5d3222bbb1424c7f89cf84bebec31aaa
Laurel Pigeon	en	1546b1d7f044fa6fb1da01eea51e6e28
Afep Pigeon	en	4433d634440cc71f038ee04bf1c35a0e
African Olive Pigeon	en	2448ea64ec1416dbaced9fa567b82477
Cameroon Olive Pigeon	en	0978b6e286a1b39731ce61e24f0aa626
Sao Tome Olive Pigeon	en	9012b17fb8aa09964c86d4e785c203b5
Comoro Olive Pigeon	en	84053ddc314b56fcfa754b9bbd22a62c
Speckled Wood Pigeon	en	7593c84370fc29da5c2dd6c93de15c49
White-naped Pigeon	en	998b9f018223e06bbad9141ed22bf0a1
Ashy Wood Pigeon	en	a18da969162958552dc25a4455a1077b
Nilgiri Wood Pigeon	en	39e7b841c2148dcc4441d36b04ff6f12
Sri Lanka Wood Pigeon	en	199f88a59bd32e194a8ecd7f444dd138
Pale-capped Pigeon	en	626e731e48a0ea78b2b98b50daede359
Silvery Pigeon	en	c52e900ac3c0bbd0d3b5851078ff527d
Andaman Wood Pigeon	en	a5521819a091b49e69147e6530d1140c
Black Wood Pigeon	en	7c522e315f8637258e9035a6ace007e3
Bonin Wood Pigeon	en	49a7e14c03d1e1f8265edeb42cfbb6f4
Ryukyu Wood Pigeon	en	289a0f2546c9f722cb9f438bebdc4488
Metallic Pigeon	en	f96e87066f2985e452406dee483fd93d
White-headed Pigeon	en	74d5fdf33495c05285ed1866949e7776
Yellow-legged Pigeon	en	03379b639a11e083a0635e88caf0ec37
Eastern Bronze-naped Pigeon	en	6aeadfc1568d4661f1ff53fb8e11b0aa
Western Bronze-naped Pigeon	en	37ecc8a6bcef569b2308d3dde4d2c7de
Island Bronze-naped Pigeon	en	374bc6fa8154d867a863b0f99b9e6137
Lemon Dove	en	8969bc22288f67417550cbe7963c7390
White-crowned Pigeon	en	7231fb16346d716cf5380fe64ef1784f
Scaly-naped Pigeon	en	244a293448fea3aea8f8ba125f755a34
Scaled Pigeon	en	a3ab4480d1c07435b1bee14994c15865
Picazuro Pigeon	en	4b58220d324208b8e22bad74f65447fe
Bare-eyed Pigeon	en	90936aa483ffa165c139792d31abcdf5
Spot-winged Pigeon	en	a819ad76dc7adcb8ef154c7d79b306b0
Band-tailed Pigeon	en	3ff38f2685bc4c26fe658f45c6a412e8
Chilean Pigeon	en	c874ccaf6b4b0c370f61bc35051dce4e
Ring-tailed Pigeon	en	da864127f7e5c3f5dd0580b7d8753ef9
Pale-vented Pigeon	en	b605b340e38fe8350cbecf1ddde470ee
Red-billed Pigeon	en	cae93ca02d8d8b86e3d4c4267d659c5f
Maranon Pigeon	en	f9c5e952eaee889828c8e39d5c2ab019
Plain Pigeon	en	3f17eb2d71cac05caed616d27bf37b55
Plumbeous Pigeon	en	1801a5bf7ad7ed930789651bbcf135c6
Ruddy Pigeon	en	0ddb89683674ad25b0f02f513f3bbfc2
Short-billed Pigeon	en	5046994a1dc3ce3cd7bd058e57e34b22
Dusky Pigeon	en	a2b9b855c227698e1cf8226d74211b0a
Malagasy Turtle Dove	en	6cb4a1926e0a037a84520a4d2a8d9938
Rodrigues Pigeon	en	f0bfb80f5abad061ec802802827689ff
Pink Pigeon	en	3cf68bde6314915ccb34fbce0f68f2db
European Turtle Dove	en	063f5f0261257ce645a692b4690fb6b7
Dusky Turtle Dove	en	8364940718309cf965c7dff129520a39
Adamawa Turtle Dove	en	122fafb871e90de53c25a1df31ddd3ff
Oriental Turtle Dove	en	9696172ac7d5397f2e14c66b7a069208
Sunda Collared Dove	en	74633fdba798f130f57a1999dd298b1a
Philippine Collared Dove	en	e9aaf34cb21a761434bcda3b1f5f0da6
Eurasian Collared Dove	en	f072696cd88ef8030d02d6eaf750c12a
Burmese Collared Dove	en	937fe5c5645049c75c50410605f61aea
African Collared Dove	en	fe14379ea5b2a800228a6754e7c736e0
White-winged Collared Dove	en	9be34d8701ee1f330d74d9186601c714
Mourning Collared Dove	en	9edac02feb97798682dcb86b12defad1
Red-eyed Dove	en	93b7ba0cfccb75ccb804f149b74c35ac
Ring-necked Dove	en	4dd05a9c91758e781810220078afe165
Vinaceous Dove	en	e22964b28a75764d17098efeb4aeeda8
Red Collared Dove	en	5e9879d50c412c0cd7b164e699604a1f
Spotted Dove	en	71a22c3f35391f802a9316e688b28cfb
Laughing Dove	en	eafa9ddc3d22570d577f95055232aa46
Barred Cuckoo-Dove	en	723106c7373e303e77037c65a3837c4c
Amboyna Cuckoo-Dove	en	2dd9e0cac7edacebd8b1185f3b62f148
Sultan's Cuckoo-Dove	en	3432664662ed810c728d85f157211cc8
Ruddy Cuckoo-Dove	en	36704386921be924977a68c7e2377245
Enggano Cuckoo-Dove	en	e627b39bdce0cc9ae183d00c64ab6ba7
Barusan Cuckoo-Dove	en	06e44fc0e4349288048daf155e90690e
Timor Cuckoo-Dove	en	a1a802eed8d0821d592d052250b69aaf
Tanimbar Cuckoo-Dove	en	34d23de2938ccb53158746d16e938f03
Flores Sea Cuckoo-Dove	en	828ad75942e4005c23a2d8f076903be8
Philippine Cuckoo-Dove	en	5c6375b9fce2bf78df4953fc60f3ec3f
Brown Cuckoo-Dove	en	6024b9aa70d4963f3d5afc9503983983
Andaman Cuckoo-Dove	en	2df622ced50ff7d35a27dd17592fa6a4
Bar-tailed Cuckoo-Dove	en	e637663daa4072237318723d98dc1049
MacKinlay's Cuckoo-Dove	en	1f0945ee39aea2326223d142ae59e864
Little Cuckoo-Dove	en	936cd363e396cd6dd81561eb83b35590
Great Cuckoo-Dove	en	83d73e31bdda6353613fae53a372fec3
Pied Cuckoo-Dove	en	69b32dfe8682c82b2b89d0bf487117fb
Crested Cuckoo-Dove	en	6161d275a0b7b9ec71ab1eecf85adc89
White-faced Cuckoo-Dove	en	e7e094f30aa15d5f17a10f7e7168c006
Sula Cuckoo-Dove	en	fc4caea22d3ad5312d329680569f6644
Black Cuckoo-Dove	en	dc8d9e9b7df21cb7e0f3ed07a7efd958
Emerald-spotted Wood Dove	en	e8cc2767b7ac2e079e7d01f455f5d3ff
Black-billed Wood Dove	en	e2d4b3e3f317671af3e2d557f811bbcc
Blue-spotted Wood Dove	en	f17ce3f258e04b089e92dbd16810d940
Tambourine Dove	en	2cc4cf3f918f57e3898f29590b4f50a1
Blue-headed Wood Dove	en	44c04c114c54e14e763ff5788df8a4c4
Namaqua Dove	en	61188b16c255201bcaaf803d54ea3464
Common Emerald Dove	en	7d330ac411814c87cb71b03c69e9781e
Pacific Emerald Dove	en	5240df899ef4d44da0bf1d42f6336c22
Stephan's Emerald Dove	en	11d272de94bd4de58c83ccfff6d4c29d
New Guinea Bronzewing	en	57d7cdfcd12888f54c6572ca32768cdb
New Britain Bronzewing	en	c2bde7c2a425880092112d6d695e74d2
Common Bronzewing	en	8c52aa127da373bafcbd10dfdf67e1b0
Brush Bronzewing	en	476796dfc0e5c0b7acacaaf630a785b4
Flock Bronzewing	en	6bd632cb7853eb99903e658c06d4e31b
Crested Pigeon	en	dc06f8d07c78607b7cf2009005f23879
Spinifex Pigeon	en	9653aef10aa7e631dad07ae9e337b438
Squatter Pigeon	en	6d76631e942f671c9285833929c85e25
Partridge Pigeon	en	b3c510690acda57d0165c620341f51bb
Thick-billed Ground Pigeon	en	e6843bc2c94a398739bdb4eba42ad366
Wonga Pigeon	en	90b8267e2cd84eca108113b080fa1148
Chestnut-quilled Rock Pigeon	en	119661e1e6540bcce6169c4afc81ef64
White-quilled Rock Pigeon	en	2d8d5faa43683074eaa65aeb971f41a2
Diamond Dove	en	a7ccb5f064617d09f5c208954e60459e
Zebra Dove	en	fd4ac284eaffa860c9c48b11be56d72a
Peaceful Dove	en	4f5249c9d37535d2f78c9fbe564435aa
Barred Dove	en	b43d99105d697fd23b37b10bfdc20c24
Bar-shouldered Dove	en	31a8241bafc09bb5d2c23d066178e86f
Inca Dove	en	d869316dc0be0af4fff7c7f4090873cc
Scaled Dove	en	5402d9bc07354dbdca505606ec28f408
Common Ground Dove	en	7678ce79069d6f8454255d5e87eaccf0
Plain-breasted Ground Dove	en	1f9d9dc16044c9c7312009c6686aaf23
Ecuadorian Ground Dove	en	a0126b9ca84b2e391a40a60d0b3fcb27
Ruddy Ground Dove	en	906ac05847b68b7d409628e7e690a52a
Picui Ground Dove	en	d771bb2bdb6e3453190aec564f23c216
Croaking Ground Dove	en	ff9a2e9948ab7f0b8ed46beb4109d373
Blue-eyed Ground Dove	en	bf04bd141aa09f9abd4a1344376d0315
Blue Ground Dove	en	8fe3ec3227cfb5bf5734e40c2aa9eac0
Purple-winged Ground Dove	en	1396e61c09191738a442e9b469050a29
Maroon-chested Ground Dove	en	150c90e2d12a5bb46d1e13e934600308
Bare-faced Ground Dove	en	4191174c179904db68225bfe7b84d732
Moreno's Ground Dove	en	aeb430b645c03570498f0a8178f2b564
Black-winged Ground Dove	en	d23ec0cdf2f7c8476a42505fb789cc47
Golden-spotted Ground Dove	en	f9870c08063d005f07861d96c6348f68
Long-tailed Ground Dove	en	7eae7e868e8227ecf008de5885060928
Blue-headed Quail-Dove	en	e92d7335a155e6b61fe76a9d0fe649b4
Purple Quail-Dove	en	0feba37ea6634265a3b3e47a66dd7a6f
Sapphire Quail-Dove	en	2596f81ba85055f61442c32fa213e127
Crested Quail-Dove	en	63ae59633e915376802dc3d986be6c5c
Ruddy Quail-Dove	en	4b429ca6d4812f5f0287f7fd1a484bf9
Violaceous Quail-Dove	en	0d765eafc0c0469dc087edd4ea10ee22
Grey-fronted Quail-Dove	en	4e15524a72c555b4cd62f06021ee6942
White-fronted Quail-Dove	en	a5349f6d96f5255d36ee566940660fb5
Key West Quail-Dove	en	fea5acd3fd9399e99a0d7cdae617ffd7
Bridled Quail-Dove	en	f28decdf24d12731793590e9e120ed8c
Olive-backed Quail-Dove	en	473290ca64b629df86444cf3056d2a0c
White-tipped Dove	en	6579557905fd7f7a6b7677eff9d8fa5b
Yungas Dove	en	d83d06cafecfb70214701d2e469d291a
Grey-fronted Dove	en	ae23b47415f4a94b0fb1e8b2aebde094
Grey-headed Dove	en	69bd824210411dd180345ee19a25aa2a
Pallid Dove	en	46d343730f465a30ba45ead81d65d47f
Azuero Dove	en	eba11c18be662c9a1110de77330fb6ee
Grenada Dove	en	a2df51392fc22c3babf8242198599c05
Caribbean Dove	en	1fa38076a86320436590d1daa3724f78
Grey-chested Dove	en	c7498d38d94b32079e4001797b58fce6
Ochre-bellied Dove	en	ef4757de428fd93d35bc7f8e84cd01be
Tolima Dove	en	9bde606fc6e85f0d99a11b5d56ce5295
Tuxtla Quail-Dove	en	553be2b0583011d95cc215df982f01bf
Buff-fronted Quail-Dove	en	7e270b845a763d7f3167b6464996c2a9
Purplish-backed Quail-Dove	en	3cdd168ed7c2190215696ca730a40635
White-faced Quail-Dove	en	47fa23f94042cbcf2f35b64cdda1c452
White-throated Quail-Dove	en	6fb96ced3cf2c81827c5d82648892a23
Lined Quail-Dove	en	846d3ac63c7ca1c6f6a7bf076f30a9a7
Chiriqui Quail-Dove	en	4ed804bccf3dff29c9f315b58a61187d
Russet-crowned Quail-Dove	en	c01ff04e7f02092cda0d4e16948b2465
Passenger Pigeon	en	004e0a9e02297c3971de2b2b43cf727e
Mourning Dove	en	4e08b83a6d7e0b2020318fd67a8151b8
Socorro Dove	en	ded298ab4a387036f81fdc3b46b31b1d
Eared Dove	en	d51f3f3e99708b282a2a97d7715e3d0e
Zenaida Dove	en	5be51d809faa638593a8344e141a5541
Galapagos Dove	en	722f1d30560e845606eea4c6d9716b80
White-winged Dove	en	c29e502bdb4f164b0c0d770046d11adb
West Peruvian Dove	en	3b8a1b1d07daa708af0a913798f9b2c6
Nicobar Pigeon	en	cbdf2ac6af757ee6cef58485776019c0
Spotted Green Pigeon	en	7b586ca7ab416bbc092e806b6aef806c
Sulawesi Ground Dove	en	740229bfe1cb122c015d074a3a59833a
Cinnamon Ground Dove	en	597e9567c61ff977376f98782e876148
Luzon Bleeding-heart	en	d554b7eb7a5e860647facaa4528f5757
Mindanao Bleeding-heart	en	66248f050e73cafadfbd65258c12df44
Mindoro Bleeding-heart	en	174f1f689170026632015b229fcb9e17
Negros Bleeding-heart	en	48461a584ed5345059fe5ce1812d30a7
Sulu Bleeding-heart	en	a85d2b7b23b0f66dd98d98860c62720a
Wetar Ground Dove	en	d2e739413f2379bde5a7d915c84e4435
White-breasted Ground Dove	en	99a8b3f4e17d2fa939410c32e424ede6
White-fronted Ground Dove	en	fbc4afb35fbb827bf5bacd551baa7709
Polynesian Ground Dove	en	f6808d29bab972db996fed37c6c068ae
White-throated Ground Dove	en	912fb83c63a5eb4f7eb859d9d55bb692
Norfolk Ground Dove	en	09eb7152db80e1723f8637401f33b09d
Tongan Ground Dove	en	a6019155eea0663b150368f53401ac86
Santa Cruz Ground Dove	en	ae461ce014f58aa655d884e7ffbd1ee4
Tanna Ground Dove	en	66a878a36148a811be1f88b0af5831ca
Thick-billed Ground Dove	en	efd314eadf52b57aba393977f83ecc6f
Marquesan Ground Dove	en	4280f5218c24ccd2a86287bab0251973
Bronze Ground Dove	en	06d31b52ecfa6ef4e023b456c6f4f810
Palau Ground Dove	en	ff61febea887df5e2a28158d9f36e9d7
Choiseul Pigeon	en	2fba90ac1c2e101bf6dd23117ca1373c
Pheasant Pigeon	en	332899712b9edb743985d9f960fe4d96
Western Crowned Pigeon	en	c87389cfed6dc9d0208df623db1af880
Scheepmaker's Crowned Pigeon	en	4c3e8237c696e3ebfc6ccd18ecef6161
Sclater's Crowned Pigeon	en	fdb339c1d97c9d465b135fc8c9bd7ee6
Victoria Crowned Pigeon	en	111f91cbbc71d35fa1638fcf9ddfdcc9
Dodo	en	bd527064fcb3ec13eb82556dfe478465
Rodrigues Solitaire	en	af2048cb91c0696dfd32a28836a63f92
Tooth-billed Pigeon	en	21b08e548c52b5ac6c79de9ef6f108f9
White-eared Brown Dove	en	2d30b6f7f352518d760eca1bca282bc1
Amethyst Brown Dove	en	caa0d93d104b6cadb85be3ca4c0dc11c
Tawitawi Brown Dove	en	297d9e41376cfe55e9f7c85222408265
Mindanao Brown Dove	en	e8bfb0f0d3e6c62973ec29d0f67dd387
Cinnamon-headed Green Pigeon	en	a46a2b44b35c20494a49f00d9f07e704
Little Green Pigeon	en	0706c73cea8948a9df1e90dd9a18572c
Pink-necked Green Pigeon	en	fa7c777f3c29f3dbfd6090dc4b333e44
Orange-breasted Green Pigeon	en	63ea16ad40e6fc5a2762130d2b7b696b
Sri Lanka Green Pigeon	en	470ae045694fda07b3909de48470f4c5
Grey-fronted Green Pigeon	en	87a8995956799ffff6a9423cceb13d33
Ashy-headed Green Pigeon	en	15681e62a8d2e3647e2e163a925c32e0
Andaman Green Pigeon	en	8e631d202cd34152e09fce3c487ace1d
Philippine Green Pigeon	en	af289273800e3693a0032b8de45b3839
Buru Green Pigeon	en	3467e4db6b6fc6b9dce71b75f6a7f87b
Thick-billed Green Pigeon	en	8c4785a2808a667c8a24a20840149999
Grey-cheeked Green Pigeon	en	e697aa4e3d8ae9904538c9516cbe8459
Sumba Green Pigeon	en	eca114b3c4462b97745f006834c2a435
Flores Green Pigeon	en	f0d95edf937f13b736eedf14feefb18d
Timor Green Pigeon	en	b9ce115e6a2e1950c38d98596c27409c
Large Green Pigeon	en	2c87546bee07de420256925d189dedab
Yellow-footed Green Pigeon	en	b6f301797e6859c8340c217154ff7e72
Bruce's Green Pigeon	en	bd1ca845a7e348834e2aed980974de1f
Madagascar Green Pigeon	en	b6d0416f06a29850ae3987fa9dcdbfbf
Comoro Green Pigeon	en	89ff2d40ef9f7c8fc5fa0a0711c5dbe4
African Green Pigeon	en	ce18bfcde7a9674114579338e30cc90f
Pemba Green Pigeon	en	11255419edc78749b0035dc47fdef820
Sao Tome Green Pigeon	en	f02a10549ac83042a80eddf3eb2aeb6d
Pin-tailed Green Pigeon	en	b6735e0322d2da3dabd4894e154c99bc
Sumatran Green Pigeon	en	49ef727cb8e1f63940c4ec8fc9aa2de6
Yellow-vented Green Pigeon	en	a79ac2d87237b919a4ac066be11104e7
Wedge-tailed Green Pigeon	en	ba937dd1c1ad1ca775724e2be3d49478
White-bellied Green Pigeon	en	97c961bbf65dbb978b29e3a79a98d701
Ryukyu Green Pigeon	en	b57605f08eb396ea2955c13285636e7f
Taiwan Green Pigeon	en	633f8436336eccd0c8d00bcc7ae086de
Banded Fruit Dove	en	041834e4ca8142a7bac802e8f20f8bac
Black-banded Fruit Dove	en	3b583492e9b0d50567ffdd2e7bb0a64a
Red-naped Fruit Dove	en	374a77f0b4dda0a62f04ba5aff4d3528
Pink-headed Fruit Dove	en	8ef392716cebb21c79e66db940303eb2
Flame-breasted Fruit Dove	en	1d4447ed2068f79fb5ed8ba2d8ed42f4
Cream-breasted Fruit Dove	en	1624e41cf3539e9a6fe77ed52612da2a
Yellow-breasted Fruit Dove	en	84d032b9ec500d7bfaa15347180ab5a8
Red-eared Fruit Dove	en	e0f6fe8fc94e01e6d63101260b3d5842
Jambu Fruit Dove	en	05afce4e2c03c38ae2ed70a3c8a39d3d
Banggai Fruit Dove	en	b246310dffc45d5ca2863078a85e9bd6
Oberholser's Fruit Dove	en	681c297e728e383d1a03427d0333807d
Sula Fruit Dove	en	acd0141d6618cc888e9a72db63aeb1ec
Black-chinned Fruit Dove	en	1c2988b2c666ae1d1e673ec2b1ddcaee
Scarlet-breasted Fruit Dove	en	55dfe6dd0994e1ba20bbbc5927cd7695
Wompoo Fruit Dove	en	176d23b46531a4ce9d20091e8a04d6e0
Pink-spotted Fruit Dove	en	3a801d84595eb658de5ba9c2e1da3f78
Ornate Fruit Dove	en	8c2decef089afd5c0da8685f1987537d
Tanna Fruit Dove	en	bbb4afa8fe1245ffc17c0213c59b7015
Orange-fronted Fruit Dove	en	01ecdf4dcdf987d96caee07778dc0c92
Wallace's Fruit Dove	en	386d83a7f9be1443398e812b7e802c6e
Superb Fruit Dove	en	00097ac12b21ef444326663eb31aa6b4
Many-colored Fruit Dove	en	2bdc92a8dcd71299b047480d14f010b5
Crimson-crowned Fruit Dove	en	8bf187cf2909407d85dd0dd6720b2cf3
Purple-capped Fruit Dove	en	8e8639c18cba2fb18f5619e839577ce2
Kosrae Fruit Dove	en	8ed4b262dff0e3cbd73d38c7b7ac8439
Palau Fruit Dove	en	b920d8764c4c7a8b632e317e91baea33
Lilac-crowned Fruit Dove	en	b70740ba59d31eba56966afba3cf4a1c
Mariana Fruit Dove	en	5361e2cd7ebb26b58e84656b300b6921
Rose-crowned Fruit Dove	en	dabc0037dcc61542c1576bef69b3a490
Silver-capped Fruit Dove	en	f654be9ff129cbd4c3d0ef2df1ee9074
Raiatea Fruit Dove	en	7d8bdc3fd763888fca04fe5e14ed6528
Grey-green Fruit Dove	en	80070e33e4944b7461f57d677b5b29a5
Makatea Fruit Dove	en	fb4c92cff776b977472f71be3759f4c1
Atoll Fruit Dove	en	f2445209ca39993ea963122bf38986ab
Red-bellied Fruit Dove	en	831ec6867a74e7759b079842693b99fe
Rapa Fruit Dove	en	38c36c512f535cd3b76c31f54de9a726
White-capped Fruit Dove	en	8c2baf0ff4a5cd6d3b03d2656941e099
Red-moustached Fruit Dove	en	0b4efed0e39ff8f9dc7d1f434b8d9c50
Henderson Fruit Dove	en	49ce4e6a876b9722f05f6515da318ca3
Coroneted Fruit Dove	en	e33ce7552b1a70a85664597fa4b3063f
Beautiful Fruit Dove	en	4999b9c2f2027c02a7af5ca7f0cea418
Blue-capped Fruit Dove	en	a7cbadfb64c8b89d2428f8b44eaa9128
White-bibbed Fruit Dove	en	bd4714e6fc3df1c99a23701ff0cce89b
Geelvink Fruit Dove	en	cf3b968fe4f5c93db52d56ccad00f4d6
Yellow-bibbed Fruit Dove	en	91894689e2f1c0c4023341adfdbf37df
Claret-breasted Fruit Dove	en	9fd69dbd9ff2e18122263e9596f9349b
White-headed Fruit Dove	en	916d67c4be36ebcb1c42529794391a04
Orange-bellied Fruit Dove	en	7063abb3836f4e379e378751b4d66fe5
Knob-billed Fruit Dove	en	a8fecd613f8e02c461ebdb13598ff871
Grey-headed Fruit Dove	en	9da35a3c5953818920a96f1d5934ceb8
Carunculated Fruit Dove	en	c4aa0f7a379da13ef1bec20307258d2d
Black-naped Fruit Dove	en	0e24e3a8fb070c3bf53ec6614c15fb94
Dwarf Fruit Dove	en	fea15f2b57fc8a46f4bf77f6eb160baf
Negros Fruit Dove	en	6db1ae5678180b0899f4b14180703f73
Orange Fruit Dove	en	5392013ba0ab632575e342ef0d2874f4
Golden Fruit Dove	en	256285d948133ec30b8ea1595c6da4d8
Whistling Fruit Dove	en	8b25d2dd510184ca7989ec5343c3c281
Cloven-feathered Dove	en	3b8f91a040a202538375979836e724b7
Mauritius Blue Pigeon	en	e3d79fbfe20fb0a4e936fcdb0ae72c38
Madagascar Blue Pigeon	en	f395899cba4de5506adf012a4a9475c7
Comoro Blue Pigeon	en	6cc6043d2a6510a6337f4cd7cd962aa2
Seychelles Blue Pigeon	en	d8ded0fa55b5c039d7bb09f1d4d138aa
Pink-bellied Imperial Pigeon	en	f5ad8e7b6e6612707fd704033770d098
White-bellied Imperial Pigeon	en	bb5153f290bab4d9385bca84ca95b954
Mindoro Imperial Pigeon	en	7d165fa0b99e2d987e1a6a4f4bce837c
Grey-headed Imperial Pigeon	en	218d3a0629d3cc5fcee32371cb4f980f
